ID	text	label
160	Chinesischer Scheißdreck. Zweimal ausprobiert, zweimal keine Verbindung zwischen Sender und Empfänger herzustellen - da bleibt nur eine Antwort: Zurück an den Empfänger, typisch chinesischer Scheißdreck. 	0
174	Fällt winzig aus. Viel zu klein und hält einfach nicht richtig. 	0
196	B Ware. Die Bettwäsche ist an den "Knickstellen" verblichen. Das ist meines Erachtens nicht als solche deklarierte B -Ware. Fair ist anders !! 	0
197	diese Weihnachtskugeln sind nicht zu empfehlen!. Bei 100 Kugeln müssen Fäden eingefügt werden. Bei einigen Kugeln sind die Öffnungen nicht durchgestochen, so dass man nachhelfen muss. Zudem sind die beiliegenden Schnüre von sehr schlechter Qualität. Sie reißen bei der Verknotung! 	0
199	Rost überall. Habe auch das Stöffchen und die Teebecher und trotzdem ich sie nur von Hand gespült habe: auf der Außenseite überall Rost. Gehen nach einem halben Jahr zurück. 	0
220	Am besten nicht kaufen!. Die schlechteste Taschenlampe, die ich je in der Hand hatte. Das Licht ist sehr schwach, nicht vergleichbaren mit ähnlichen kleinen Lampen. Vom Kauf kann man nur abraten. 	0
236	Dieses Produkt ist nie bei mir angekommen. Ich habe diese sProdukt bestellt, weil ich eine Alternative zu den Wattestäbchen wollte. Leider habe ich dieses Produkt nie erhalten, das Geld wurde allerdings abgebucht. Wegen des niedrigen Betrages habe ich nicht nachgeforscht. 	0
40007	Falsche Farbe.. Sind leider nicht weiß. Gehen mehr ins lila über. 	0
40012	Hängt schief. Lampe sieht super aus. Allerdings hängt sie! schief, da der Teller, wo die Schnur dran hängt, schief ist. 	0
40092	Schlecht verarbeitet. Schmuckhalter war bereits beim auspacken beschädigt - die oberste Rolle war lose da sehr schlecht verklebt. Verarbeitung und Material (extrem billig) nicht gut!!!! 	0
40095	Nicht empfehlenswert. Kaufe ich nicht wieder 	0
40101	Geht so...... Unübersichtliche Anleitung und nicht gerade hochwertiges Material vor allem bei den Abstellflächen. Würde ich nicht nochmal kaufen, aber seinen Zweck erfüllt es. 	0
40103	Folie verändert im Freien ihre Länge. Die Folie macht auf den ersten Blick einen guten Eindruck. Ich habe sie für unseren Balkontisch von 160cm Länge auf 150cm gekürzt. Leider hat sich nach 2 Tagen im Freien ihre Länge um ca. 20mm verkürzt. Jetzt passt sie leider nicht mehr so gut. Das sollte bei dem Preis eigendlich nicht passieren. 	0
40110	Enttäuscht. Ich habe das Vorgänger Modell. Dies wurde noch von Wilkinson vertrieben. Die Schere ist bestimmt 20 Jahre und schneidet immer noch super. Da ich die Schere zuletzt verlegt hatte, habe ich mir dieses Nachfolgemodell bestellt. Ich bin ziemlich enttäuscht. Kein Vergleich zur alten Schere. Das Plastik ist irgendwie nicht so gut gegossen und die Schere schneidet auch nicht so gut wie das alte Modell. Zudem ist sie schwergängig. Würde das Modell nicht wieder kaufen. Schade, schade. Die alte Schere war bzw. ist wirklich fantastisch. 	0
40126	deckenlampe defeckt. wiel ich für eine defeckte lampe nicht ohne wenn und aber einen retourenschein bekomme ohne was man bilder schicken muß 	0
40129	nix für Karotten. Ich hätte damit gerne Karotten in Streifen/Julienne/Spaghetti geschnitten. Das klappt überhaupt nicht. Eine Karotte ist viel zu dünn für dieses Modell. Vielleicht war es auch nur das falsche Gerät... 	0
40153	Schöne Lichtfarbe aber...... Nach 1/2 Jahr 5 defekte Lampen? Das ist nicht das was man sich wünscht. 	0
40165	Farbe nicht schön. Kitschige Farbe. Bin enttäuscht 	0
40175	Lichtfarbe auf Fotos täuscht !!!. Die Fotos zeigen ganz klar ein sehr warmes, fast gelbliches Licht. Das Licht ist sehr ungemütlich und sehr weiß. Ich wollte damit dein Betthimmel im Kinderzimmer dekorieren. Das ist gar nicht möglich da die Lichterkette eine sehr ungemütliche Atmosphäre macht. 	0
40190	Schön ABER!. Ich fand die Teile super.. gerade weil meine Freundin und ich total verrückt nach Greys Anatomy sind. Hab die Teile bestellt, was kam.. nur 1 Anhänger statt 2.... auf E-mails die ich geschrieben hatte kam bis heute keine Reaktion.. sehr schade.. sie hat ihres trotzdem behalten, und weiß ja dass es von mir kommt.. aber trotzdem seeeehr schade darum. 	0
40199	Schade. Schade, ich brauchte diese für die Arbeit. Versand war zügig, aber trotz Batterien hat nichts funktioniert. Lediglich 3 der Lichter funktionierten. Selbst mit neuen Batterien ging keines der anderen. Die Fernbedienungen haben jedoch eine gute Reichweite und die Leuchtkraft ist dimmbar und wechselt zügig in andere Farben. Leider hatten auch fünf von ihnen einen Wackelkontakt 	0
40201	Qualität ist unzureichend. Leider ist der Timer defekt, Aufhängung war abgebrochen 	0
40230	Leider zurück.... Ich musste leider zurück schicken, da der LED Controller einen Wackelkontakt hatte. LED controller selbst ist nur mit weiche Kunststoff Isolierung versehen und somit anfälliger als in Gehäuse. 	0
40249	Naja. Ich finde das Blech der Ausstecher zu dünn und sie verbiegen sich bei festeren Sachen. Die grüne Halterung finde ich unnötig und geht eh sofort ab, wenn man die Form wieder rausziehen möchte .... verstehe also den Sinn davon nicht. Eine kleine Aufbewahrungsbox wäre noch schön gewesen. 	0
40250	weitestgehend unnütz. Vielleicht etwas für die Kleinen....., an heißen Sommertagen! Ansonsten kann man sich das Geld sparen. 	0
40279	Leider geschmacklich enttäuschend!. An sich OK aber es sind ein paar Sachen die stören! Die Eier lassen sich trotz einölen nicht ganz so leicht raus drücken wie gedacht! Sie brauchen beim kochen viel, viel länger als wenn man sie normal kocht. Und dann schmeckten die Eier trotz mehrmaligem waschen (händisch und mit Maschine) nach Silikon. Jetzt kochen wir die Eier lieber wieder normal! 	0
40281	nicht sehr verlässlich. ..und im Vergleich schon garnicht... aber besser als garnichts 	0
40282	Daten stimmen nicht. Die Lampe(n) wird in der Produktbezeichnung mit 28 Watt angegeben, in der Vergleichstabelle, weiter unten nur noch mit 18 Watt und in Wirklichkeit kann Sie nur maximal 10 Watt haben, da das Set nur über eine 10 Watt Netzteil versorgt wird. Ich behalte sie, weil ich den Eindruck hab, dass sie schön hell ist und für die Zwecke, die ich dachte, ausreicht. Aber in der Produktbeschreibung haben sich diverse Fehler eingeschlichen. 	0
40291	Zu wenig Leuchtkraft. Hätte mir wesentlich mehr Leuchtkraft gewünscht. Tagsüber sieht man kaum etwas. Sehr schade. 	0
40293	Für Aussenbereich ungeeignet. Hab das Produkt heuer in unserer Gartendusche montiert, leider setzt sich in den Ablagen rasch schwarzer Schimmel an 	0
40295	Stempelkissen sehr schnell ausgetrocknet. Die Farbauswahl fand ich für das Geld eigentlich spitze. Auch den Umstand, dass man sie platzsparend stapeln kann. Jedoch sind mir die Farben nach 2-3 maligem Gebrauch alle eingetrocknet. Obwohl der Deckel drauf sitzt und sie lichtgeschützt im Schrank verstaut sind. Da helfen auch die vielen Farben nicht, wenn sie bereits nach so kurzer Zeit nicht mehr nutzbar sind. Sehr schade. 	0
40297	Keine Baumwolle. Die Mops sind nicht aus Baumwolle sondern aus Mikrofaser. Beim wischen lösen sich Fussel aus dem Mopp. So nicht wirklich zu gebrauchen. 	0
120000	Kuschelig. Die Decke ist kuschelig weich und schön Groß. Ich finde sie könnte etwas dicker sein aber sonst ist die Preis-Leistung OK. Meine Tochter benutzt ihre als Tagesdecke für ihr Bett ( 1,40 X 2,00 ) und es sieht immer gemacht aus. 	1
120008	Ganz ok, mehr kann man für den Preis nicht erwarten. Teilweise waren die Tüllen vorn etwas verbogen, aber das war nicht so tragisch, konnte selber hin gebogen werden. Ist ganz ok. 	1
120009	Gut. Funktioniert etwas teuer aber gute Qualität 	1
120020	Macht was es soll. Gut reist aber schnell oben am Griff ein 	1
120025	Top!. Dauert lange bis sie läuft aber sonst bin ich sehr zufrieden! Lohnt sich 	1
120026	Beschriftung leider nicht auf Deutsch. Die Keramikdose für ist super, vom Material bis zur Frische vom Knoblauch. Nur 1 Stern Abzug, weil Knoblauch auf Englisch drauf steht:-( 	1
120028	Guter Service. Die Lieferung hatte mich zunächst nicht erreicht, was nicht an dem Anbieter lag. Die Unterstützung bei der Klärung des Verbleibs der Lieferung war freundlich und zuvorkommend. Vielen Dank. 	1
120029	Geeignet, um nachts genug Licht zu spenden. Die Lichter sind gut, zeigen nur den Weg an, falls man nachts durch die Wohnung gehen möchte, ohne andere direkt mit dem Deckenlicht zu stören.... 	1
120038	Tischlampe blau. Verwende die Lampe auf der Arbeit. Licht ist gut. Farbe toll. Leider nicht ganz so stabil wenn man sie etwas länger stellen möchte hällt sie nicht so gut. Aber erfüllt ihren Zweck, gern wieder. 	1
120039	Ein Hingucker für alle Weihnachtsliebhaber!. Die Weihnachtszeit steht vor der Tür, weswegen ich auf der Suche nach ein bisschen Weihnachtsdekoration war. In diesem Zuge bin ich auf dieses Produkt gestoßen. Ich möchte meine gemachten Erfahrungen mit euch teilen, da ich mir bei diesem Produkt auch nicht sicher war, ob ich es kaufen soll oder nicht. Aber von vorn: Geliefert wurde der Artikel in einer wirklich gut aussehenden Verpackung, wie man sie aus einem Kaufhaus kennt. Ich habe schon oft bei Amazon bestellt und habe lediglich einen braunen Umkarton erhalten, welcher sich nicht mal Ansatzweise zum Verschenken eignen würde. Hier hingegen könnte man das Produkt ebenfalls als Geschenkartikel bestellen. Zu Beginn habe ich mir die Qualität des Artikels angesehen. Der Artikel ist wirklich hervorragend verarbeitet worden. Man erkennt keine Schwachstellen am Produkt. Die Lampe macht einen robusten Eindruck und das muss die Lampe auch denn sie ist auch für den Außenbereich geeignet! Die Bedienung der Lampe ist kinderleicht und erklärt sich eigentlich von allein. Man hat die Möglichkeit auf der Fernbedienung, aber auch auf der Hinterseite des Gerätes, verschiedene Programme abspielen zu lassen. Es kann zwischen "Punkte" als Schneeflocken oder eben die bekannten Schneeflocken, wie auf meinem Foto abgebildet, gewechselt werden. Die Schneeflocken bewegen sich permanent, wobei die Geschwindigkeit auf der Fernbedienung eingestellt werden kann. Leider gibt es keine Möglichkeit, die Schneeflocken zum Stillstand zu bringen. Diese Funktion vermisse ich ehrlich gesagt ein bisschen, da ich es schöner finden würde. In der Lampe sebst ist ein Kühler eingebaut, welcher nach einer gewissen Betriebszeit anspringt. Wenn die Lampe im Outdoor Bereich eingesetzt wird, wird dies sicherlich kein Problem darstellen. Wenn die Lampe im Innenbereich eingesetzt wird, kann man unter Umständen ein leichtes- aber weiter nicht störendes Rauschen wahrnehmen. Vergleichbar ist dies mit dem Geräusch eines Computers mit Lüfter. Insgesamt bin ich mit der Lampe sehr zufrieden und ich würde sie mir wieder kaufen. Wie schon erwähnt hätte ich mir lediglich gewünscht, dass man die Schneeflocken zum Stillstand bringen könnte und die Lampe vielleicht ohne Lüfter Betrieben werden hätte können. Von mir jedenfalls, beide Daumen nach oben und sagenhafte 4 Sterne! :) 	1
120051	Spannbettlaken Boxspringbett. Tolle Qualität.Preisleistung gerechtfertig. Kaufe mir noch 2-3 Paare ! 	1
120070	Guter Windmacher. Schnell geliefert, hübsches Design, mit Einsteck-Tasche. Läßt sich gut entfalten, beim zusammenschieben klemmt es ab und zu mal. Da muß man halt ein bißchen aufpassen. Scheint für eine längere Nutzzeit geeignet. Mal sehen! 	1
120080	Es weihnachtet sehr.... Die Kugeln sind bei meiner Freundin als Geburtstagsgeschenk kurz vor Weihnachten sehr gut angekommen. Sie sehen sehr süß aus. Schöne Farben. Goldige Motive. Wie abgebildet. 	1
120083	Lieferung angekommen .... Alles wie beschrieben angekommen. Verpackung schlecht jedoch kostenlos naja wird ein Auge zugedrückt 	1
120087	Solarlampe. Leider ist die Qualität so schlecht,dass ich sie alle zurückschicken musste.Sie funktionieren 2 Tage ,dann gibt der Schalter seinen Geist auf.Schade ich hätte sie gerne für meine Bar gahabt sie sind sehr dekorativ. Mit freundlichen Grüssen Eva 	1
120089	Nur die Wolken sind grau.. Die Lampe wird in der Farbe grau beschrieben, das einzige was jedoch grau ist sind einige Wolken. Auch wenn es auf den Bildern anders wirkt, aber der innere Schirm ist weiß. Die Lampe sieht trotzdem sehr schön aus, auch wenn sie wirklich komplett aus Plastik besteht. Dafür stinkt sie aber nicht oder ähnliches. 	1
120100	Sieht gut aus. Sehr leicht zu bedienen 	1
120120	Praktisch. Diese Mülltonne ist praktisch mit dem Henkel oben dran. Gut zu tragen. Ich hatte sie mir etwas größer gewünscht, aber so ist es auch gut. Leider konnte man sich die Farbe nicht aussuchen und ich habe leider die Graue bekommen. Ansonsten finde ich sie gut. Das Preis-Leistungsverhältnis stimmt auch. 	1
120128	Sehr schöner Löffel!. Alles in allem schönes Design, solide Verarbeitung und praktisch im Gebrauch! Würde es weiterempfehlen! Für den Preis wirklich super!!! Mehr kann ich dazu nicht sagen! 	1
120129	Gute Qualität, leicht zu montieren - bis auf den Griff, der ist Schrott. Das Plissee ließ sich einfach montieren. Maße sind exakt, so passte es auch perfekt. Leider war es mir nicht möglich, den Plastikgriff zum Hoch- und Runterschieben an den Leisten zu befestigen. Ich habe sogar versucht, ihn mit dem Fön leicht zu erwärmen, in der Hoffnung, dass er dann passt. Ergebnis: abgebrochen. Ich hatte den Eindruck, der Clip ist gar nicht für dieses Produkt geeignet, sondern ein billiger Zukauf. Das ist sehr schade, denn Qualität und Montierbarkeit des Plissees selbst, sind TOPP, und dann hakt es bei so einer Kleinigkeit... Dafür gibt es einen Punkt Abzug. 	1
120133	Praktisch. An sich sehr praktisch, die Stifte halten gut nur leider lässt sich die Halterung an sich nicht gut befestigen und fällt permanent aus der Kitteltasche. Vielleicht ist das Material zu dünn an dem ich diesen befestigen wollte. 	1
120134	Game Changer!. Zu den Farben: wirklich tolle Auswahl. Besonders gut gefällt mir, dass auch ein paar kräftigere Neon Farben dabei sind, die man aus den klassischen Wasserfarben Kästen nicht kennt. Zu den Pinseln: ich habe das vorher noch nie gemacht und bin absolut begeistert. Dadurch, dass die Stifte mit Wasser aufgefüllt werden, kann man wirklich lange malen ohne andauernd neue Farbe zu holen. Die Pinsel haben alle verschiedene Spitzen. Das ist super praktisch, insbesondere auch beim Mandala malen, da man mit der dünnen Spitze sogar die kleinsten Details ausmalen kann. VIER STERNE: ich muss leider einen Stern Abzug geben, da die Lieferung ungefähr 6 Wochen gedauert hat. Ist eben ein Produkt aus Asien. Ansonsten wirklich ein tolles Malset, das mir bisher schon sehr viel Freude bereitet hat und mich wahrscheinlich auch noch lange begleiten wird. 	1
120138	Teenager 15 - Geschenk gefällt. Produkt war ein Weihnachtsgeschenk für einen 15jährigen Jungen. Es kam sehr gut an. Noch am selben Abend wurden verschiedene Texte ausprobiert und ein Platz im Zimmer gefunden. Speziell der Lichterwechsel kam gut an. Sehr leuchtende Farben. Ein paar mehr Symbole / Smileys wären das Sahnehäubchen 	1
120144	Nudelmaschine. Der Artikel ist gut angekommen gefällt mir gut. Für den Preis erfüllt sie ihren Zweck Alltagstauglich nochmals danke kann man weiter empfehlen 	1
120150	gute Qualität. stabiles Produkt, erfüllt seinen Zweck, leider längere Lieferzeit, ist aber bei Bestellung angekündigt 	1
160000	Tolles Hochzeitsgeschenk. Diese Schürzen sind ein tolles und lustiges Geschenk passend zur Hochzeit, Verlobung etc.! Sie sehen nicht nur gut aus, es sind auch noch die passenden Mützen dabei. Ich würde sie jederzeit wieder bestellen und mir die Idee auch für die Zukunft merken. 	1
160008	Optimal für kleine und große Fans. Die Tasse wurde an einen 8 Jährigen verschenkt und ist sehr gut angekommen. Optisch wie dargestellt, Effekt funktioniert, was will man mehr. 	1
160010	Sehr gelungen. Erfüllt meine Erwartungen und sieht genau so aus wie abgebildet. Sauber gearbeitet und auch sonst alles gut gewesen. 	1
160013	Wischmopp aus Baumwolle für Parkett 40cm Baumwolle Top Qualität BW. Ich habe diesen Wischmopp aus Baumwolle für Parkett 40 cm Baumwolle Top Qualität BW gekauft, und bin mehr als zufrieden. Dieser Wischmopp aus Baumwolle für Parkett 40 cm Baumwolle Top Qualität BW ist Spitzenklasse, deshalb habe ich 5 Sterne gegeben! Ich kann jedem mit Gutem Gewissen diesen Wischmopp aus Baumwolle für Parkett 40 cm Baumwolle Top Qualität BW empfehlen, da die Quallität sehr gut ist! Ich würde sie zu jeder Zt. wieder kaufen! Mit freundlichen Grüßen! C. Sc. 	1
160024	Toller Stoff. Der Bündchenstoff ist toll ... für das Geld gibt es wirklich nichts zu meckern... auch die Längen Angaben stimmen und man bekommt sogar ein kleines bisschen mehr Stoff... Sehr gerne wieder. 	1
160030	Gute Barlöffel. Gut verarbeitete Barlöffel ! 	1
160047	1A Bild. Ich habe wie erwartet das Bild sehr schnell erhalten. Auch die Verpackung und die Bildqualität war Super. Für den Preis 1A 	1
160050	Sehr zu empfehlen. Mega toller Duft! Werd ich immer wieder kaufen. Beste duftkerze die ich je hatte. Aber kauft sie mir jetzt nicht alle weg 😃 	1
160061	Sehen gut aus. Sehen aus wie auf dem Bild. Beim Transport wurde nichts beschädigt. Für den Preis sind das sehr schöne Gläser. Habe welche auch bereits in der Geschirrspüle gehabt, da ist nichts passiert. Würde die Gläser wieder kaufen. 	1
160063	Super Produkt!. Das Spannbettlaken passt perfekt auf unser 200x220 Bett. Vom Stoff her ist es ebenfalls sehr angenehm. Werden auf jeden Fall noch weitere bestellen. 	1
160078	Zwiebeltopf. Genau wie beschrieben... passt super in meine Küche 	1
160079	Hält was es verspricht. Sieht super schick aus und ist bisher auch dicht. Lieferung war schnell und unkompliziert. Hilft auf jedenfall gegen chronisches zuwenig trinken wie bei mir 👌🏼 	1
160098	Sehr schön. schnelle Lieferung, wie beschrieben, funktioniert einwandfrei !!! 	1
160110	Wie erwartet. Funktional. Wie erwartet. Funktional. Sind zufrieden. 	1
160124	Top. Habe sie für den kindergeburtstag bestellt. Lassen sich perfekt bemalen. Kinder waren total begeistert. Karton in die tasche lege sonst malt man durch 	1
160125	Sehr empfehlenswert. Sehr coole Gläser. Schnelle Lieferung und extrem guter kundenkontakt. Der Paketdienst hat eine Packung verloren, wurde sofort ohne probleme neu versendet. Sehr freundlich, sehr zufrieden!!! 	1
160135	Plastik Dosen. Perfekt für Breikost für Babys zum einfrieren genau richtig fürn Anfang. Kann man super einfrieren und wieder verwenden ein paar mal 	1
160137	Alles super. Produkt ist wie beschrieben. Gute Qualität, gute Optik. Als Zwischenlage für eine Mehrstöckige Torte würde ich dies jedoch nicht verwenden. 	1
160143	Alles ist gut. Mehr gibt es nicht zu sagen 	1
160146	Intensiver Geruch. Grundsätzlich bestelle ich die Öle von Mystic Orange sehr gern und auch dieses hier gefällt mir sehr gut: es riecht intensiv und natürlich nach Orange und lässt sich in vielerlei Kombination, z. B. in selbstgemachten Haaröl, gut einsetzen. 	1
160160	Was soll man den über Teefilter schreiben???. Der Kauf wurde perfekt abgewickelt. Die Filter waren bekannt, nur schwer zu beschaffen. Deshalb der Kauf im Internet. 	1
160161	Transparent Papier. Ware, Preis und Lieferung bestens. 	1
160172	Gutes Produkt. Leicht anzuschließen dank Stecktechnik Oberteil Unterteil. Gute Leuchtkraft mit wenig Blendung. Gut reagierender Bewegungsmelder. Dank LED Technik sparsam und hoffentlich auch lange Lebensdauer. Wenn nicht ist er wenigstens einfach zu tauschen durch die Stecktechnik. Gute Ausrichtungsmöglichkeit der Runden Spots. 	1
160173	Ich kenne bereits das Messer. und weil mir noch ein zweites fehlte habe ich mir dieses bestellt. ruckzug sind die Kartoffeln geschält und manch anderes. Liegt gut in der Hand wie mein anderes auch. Gute Ware 	1
160178	Tajine. Tajine wurde sehr schnell und gut verpackt geliefert. Der Deckel hat leider einen kleinen Riss der sich aber beim kochen verklebt hat und nicht weiter stört. Bin sehr zufrieden und benutze dieses Teil sehr oft 	1
