ID	intent	text	domain	label
3231323338303933	IN:CREATE_REMINDER	Rappelle-moi de changer mon alarme de 7h à 6h du matin lundi prochain	reminder	11
3231323337383932	IN:CREATE_REMINDER	Règle un rappel pour demain 6h	reminder	11
3231323337373831	IN:CREATE_REMINDER	Rappelle-moi 2 fois de sécher mon linge aujourd'hui	reminder	11
3231323337333834	IN:CREATE_REMINDER	Rappelle-moi l'anniversaire de Krista demain matin à 9h	reminder	11
3231323337333734	IN:CREATE_REMINDER	Règle un rappel pour 30 jours	reminder	11
3231323336373332	IN:CREATE_REMINDER	Mettez-moi un rappel concernant le tour en tram le 24 août.	reminder	11
3231323336323131	IN:CREATE_REMINDER	Rappelle-moi d'aller chercher le courrier dans 10 minutes.	reminder	11
3231323336313432	IN:CREATE_REMINDER	Créez un rappel pour mon rendez-vous chez le coiffeur vendredi à 15h	reminder	11
3231323336303839	IN:CREATE_REMINDER	Programmez un rappel pour demander des vacances demain à 9h	reminder	11
3231323335383931	IN:CREATE_REMINDER	Programme un rappel pour payer la facture d'eau	reminder	11
3231323335373134	IN:CREATE_REMINDER	Rappelle-moi de faire une pause.	reminder	11
3231323335353238	IN:CREATE_REMINDER	Rappelle-moi d’aller chercher Evelyn à 16h	reminder	11
3231323335343435	IN:CREATE_REMINDER	Mettez un rappel de changer la litière le 17 août 2017.	reminder	11
3231323334303631	IN:CREATE_REMINDER	Crée un rappel pour l’inscription aux cours de danse.	reminder	11
3231323333323331	IN:CREATE_REMINDER	Règle un rappel à propos de notre réunion avec Joel.	reminder	11
3231323332313031	IN:CREATE_REMINDER	Programmez un rappel pour appeler John.	reminder	11
3231323331323236	IN:CREATE_REMINDER	Rappelez-moi d'aller chercher un gâteau à 17h aujourd'hui	reminder	11
3231323331313935	IN:CREATE_REMINDER	Programmez un rappel pour le 15 décembre disant qu'Alex a dit qu'il viendrait me chercher pour choisir un chiot	reminder	11
3231323330343338	IN:CREATE_REMINDER	merci de me rappeler d'appeler sprint demain matin vers 9 heures	reminder	11
3231323330313235	IN:CREATE_REMINDER	Rappelle à Jake de faire tondre la pelouse d’ici 17h demain.	reminder	11
3231323239353139	IN:CREATE_REMINDER	Créé une nouvelle alarme pour avancer les blocs d'une heure pour l'heure d'été dimanche.	reminder	11
3231323238393036	IN:CREATE_REMINDER	Programme un rappel pour Ashkin pour qu'il fasse ses devoirs.	reminder	11
3231323238373737	IN:CREATE_REMINDER	rappelle-moi de payer le cercueil de ma femme vendredi et confirmer l’heure du service commémoratif	reminder	11
3231323236313238	IN:CREATE_REMINDER	Programme un rappel pour lundi prochain pour que je finisse mes devoirs	reminder	11
3231323234373333	IN:CREATE_REMINDER	Peux-tu me rappeler d'aller la récupérer ?	reminder	11
3231323233393734	IN:CREATE_REMINDER	Demain j'aurai besoin que vous me mettiez un rappel à 8h, je sais ce que je ferai	reminder	11
3231313536383334	IN:CREATE_REMINDER	Rappelle-moi de parler de ma conversation avec Joe	reminder	11
3231313536313530	IN:CREATE_REMINDER	Rappelle-moi de sortir le poulet du congélateur ce soir à 21h	reminder	11
3231313535393538	IN:CREATE_REMINDER	Rappelle-moi d’appeler Tom demain pour lui souhaiter joyeux anniversaire.	reminder	11
3231313535393533	IN:CREATE_REMINDER	Rappelez-moi de chercher des hôtels pour les vacances à Tucson, Arizona en novembre	reminder	11
3231313534363334	IN:CREATE_REMINDER	Je ne veux pas trop dormir et rater mon cours donc peux-tu régler mon rappel pour 9h du matin?	reminder	11
3231313534343634	IN:CREATE_REMINDER	règle un rappel pour mon rendez-vous tatouage le 29 aout.	reminder	11
3231313534343537	IN:CREATE_REMINDER	rappelle à Mandy de partir à 11 heures: averti la 30 minutes avant	reminder	11
3231313534333530	IN:CREATE_REMINDER	La fête autour de la piscine se tiendra maintenant chez Conrad. Rappelez-moi d'en informer tout le monde.	reminder	11
3231313533393833	IN:CREATE_REMINDER	Ajoutez un rappel à moi-même de programmer des leçons de golf ce dimanche.	reminder	11
3231313533383938	IN:CREATE_REMINDER	Rappelle-moi de commander un cadeau pour Brad avant vendredi	reminder	11
3231313533383639	IN:CREATE_REMINDER	J’ai besoin que tu me rappelles pour la réunion après l’école demain	reminder	11
3231313533373930	IN:CREATE_REMINDER	Rappelle-moi d’aller à la réunion à 14h	reminder	11
3231313533363933	IN:CREATE_REMINDER	Rappelle-moi 5 minutes avant mon rappel du déjeuner pour aujourd'hui	reminder	11
3231313533313538	IN:CREATE_REMINDER	Rappelle-moi de retirer le linge du sèche-linge dans une heure	reminder	11
3231313532383431	IN:CREATE_REMINDER	Rappelle-moi d'aller chercher Abbie vendredi à 10h	reminder	11
3231313532343334	IN:CREATE_REMINDER	Rappelle-moi d'aller m'entraîner	reminder	11
3231313532343139	IN:CREATE_REMINDER	Envoie un rappel ce vendredi aux parents de mes étudiants de musique que les frais sont payables dans deux semaines.	reminder	11
3231313532343037	IN:CREATE_REMINDER	Rappelle-moi de faire couper les cheveux des enfants samedi.	reminder	11
3231313532323233	IN:CREATE_REMINDER	rappelle-moi dans trois ans de programmer un frottis cervical	reminder	11
3231313531393739	IN:CREATE_REMINDER	Rappelez-moi de m'inscrire pour les cours de jazz.	reminder	11
3231313531353438	IN:CREATE_REMINDER	Rappelle à Albert d'appeler le plombier ce soir.	reminder	11
3231313531343530	IN:CREATE_REMINDER	Rappelle-moi de changer de Netflix a Hulu aujourd’hui à 18 heures.	reminder	11
3231313531323736	IN:CREATE_REMINDER	Programme un rappel d'appeler Rose lundi prochain.	reminder	11
3231313530373337	IN:CREATE_REMINDER	Veuillez rappeler à Maman d'aller chercher Tara à 18h aujourd'hui	reminder	11
3231313530333639	IN:CREATE_REMINDER	Rappelle-moi de faire réparer mon ordinateur à mon retour de vacances	reminder	11
3231313530333433	IN:CREATE_REMINDER	PRÉVIENS-MOI DE PARTIR DANS 10 MINUTES	reminder	11
3231313530313032	IN:CREATE_REMINDER	Rappelle-moi la veille d'aller chercher le gâteau pour la soirée du travail de mercredi.	reminder	11
3231313439393539	IN:CREATE_REMINDER	Rappelez-moi que la rentrée des classes de Gabriella est le 13 août.	reminder	11
3231313439393531	IN:CREATE_REMINDER	Rappelle-moi de répondre à mes e-mails ce soir.	reminder	11
3231313439393139	IN:CREATE_REMINDER	Rappelle-moi d’arranger des cours prénataux et envoie un e-mail à John avec le calendrier des cours.	reminder	11
3231313439333538	IN:CREATE_REMINDER	Rappelle-moi d’arrêter la poste le 31 juillet.	reminder	11
3231313439313731	IN:CREATE_REMINDER	Rappelez-moi que Carole arrive à Portland le 30 août	reminder	11
3231313438393838	IN:CREATE_REMINDER	Rappelez-moi d'annuler mon vol de demain soir	reminder	11
3231313438393734	IN:CREATE_REMINDER	Le dîner chez Colby est à 18h après-demain ; peux-tu me le rappeler 15 min avant ?	reminder	11
3231313438363834	IN:CREATE_REMINDER	Rappelle-moi de vérifier le four dans 30 minutes	reminder	11
3231313438343633	IN:CREATE_REMINDER	Peux-tu me rappeler de faire les courses un jour avant.	reminder	11
3231313438333330	IN:CREATE_REMINDER	Rappeler Mat d’apporter mes palmes à Bolinas pour dimanche matin.	reminder	11
3231313438313433	IN:CREATE_REMINDER	Rappelle-moi de partir au travail à 9h demain matin.	reminder	11
3231313437353639	IN:CREATE_REMINDER	Rappelez-moi de téléphoner à Mamy à 19h	reminder	11
3231313437343639	IN:CREATE_REMINDER	Programme un rappel pour mon frère de contacter l'agent immobilier demain à 11 heures du matin.	reminder	11
3231313437333233	IN:CREATE_REMINDER	Peux-tu me rappeler d'envoyer un message à l'acheteur facebook pour confirmer notre heure de rendez-vous samedi ?	reminder	11
3231313437313735	IN:CREATE_REMINDER	Rappelle-moi d'appeler Tina aujourd'hui à 17h.	reminder	11
3231313436393537	IN:CREATE_REMINDER	créer un rappel le 30 août pour dire que la nouvelle saison d'ozarks commence le 31 août	reminder	11
3231313436383836	IN:CREATE_REMINDER	Rappelle-moi que je dois remettre mon examen d’ici dimanche à minuit.	reminder	11
3231313436373036	IN:CREATE_REMINDER	règle un rappel 30 minutes avant mon rendez-vous de 14h pour que je puisse me préparer	reminder	11
3231313436333535	IN:CREATE_REMINDER	Programme un rappel pour appeler papa à 19h.	reminder	11
3231313435393033	IN:CREATE_REMINDER	Rappelle-moi d'envoyer la commande de mon cousin par la poste aujourd'hui avant 17h.	reminder	11
3231313435373632	IN:CREATE_REMINDER	Programme un rappel de faire un appel vidéo avec Christian ce soir.	reminder	11
3231313435363839	IN:CREATE_REMINDER	Je dois répondre à la publication d’Elon sur Facebook dans laquelle il m’a taggué, s’il te plait rappelle-moi ce soir de le faire.	reminder	11
3231313435363635	IN:CREATE_REMINDER	Peux-tu me rappeler d’envoyer une carte d’anniversaire à mamie demain soir ?	reminder	11
3231313435363531	IN:CREATE_REMINDER	Rappelle à ma sœur de faire un gâteau dans deux soirs	reminder	11
3231313435343733	IN:CREATE_REMINDER	rappelle-moi de vérifier l'annonce eBay à 15h55	reminder	11
3231313435323238	IN:CREATE_REMINDER	Rappelle-moi de sortir la poubelle ce soir à 19h.	reminder	11
3231313434373632	IN:CREATE_REMINDER	Rappelle-moi de faire les courses pour l'école le week-end détaxé	reminder	11
3231313434373239	IN:CREATE_REMINDER	programme un rappel pour maman pour faire faire un double de la clé de la maison	reminder	11
3231313434343934	IN:CREATE_REMINDER	Rappelez-moi de mettre le pain de viande au four avant 17h	reminder	11
3231313434323033	IN:CREATE_REMINDER	Je dois rappeler le dentiste pour reprogrammer l'examen de Cindy; peux-tu me le rappeler à midi demain ?	reminder	11
3231313433393539	IN:CREATE_REMINDER	Ajoute un rappel d’évènement pour samedi prochain pour fête prénatale de Janice	reminder	11
3231313433383335	IN:CREATE_REMINDER	Rappelle-moi d'appeler l'enseignant de mon fils pour organiser une réunion la semaine prochaine	reminder	11
3231313433383033	IN:CREATE_REMINDER	RAPPELLE-MOI DE PRÉCHAUFFER LE FOUR À 16h30	reminder	11
3231313433373839	IN:CREATE_REMINDER	Créé un rappel pour déclarer mes impôts avant 15h.	reminder	11
3231313433363934	IN:CREATE_REMINDER	Rappelle-moi de faire ma lessive à 19h ce soir.	reminder	11
3231313432393035	IN:CREATE_REMINDER	Rappelez-moi samedi soir que Sophia n'aime pas la glace à la vanille.	reminder	11
3231343030363334	IN:CREATE_REMINDER	Rappelez-moi de faire la vaisselle ce soir.	reminder	11
3231343030363236	IN:CREATE_REMINDER	Rappelez-moi d'acheter une nouvelle laisse pour mon chien.	reminder	11
3231343030363032	IN:CREATE_REMINDER	Rappelez-moi de passer la commande d'un pantalon	reminder	11
3231333933303836	IN:CREATE_REMINDER	Rappelez-moi d'appeler papa	reminder	11
3231323432343534	IN:CREATE_REMINDER	Rappelez-moi d'emmener Josh à l'entraînement de football demain soir	reminder	11
3231323432343133	IN:CREATE_REMINDER	Faites un rappel à 22 heures avant d'aller dormir.	reminder	11
3231323432333539	IN:CREATE_REMINDER	Fixez un rappel pour passer l'appel téléphonique	reminder	11
3231323432333138	IN:CREATE_REMINDER	Rappelez-moi d'amener ma voiture pour une vidange d'huile vendredi à 11h30.	reminder	11
3231323432333032	IN:CREATE_REMINDER	Rappelle moi que j’ai une conférence téléphonique demain à 10h	reminder	11
3231323432323332	IN:CREATE_REMINDER	Rappelle-moi d’appeler le médecin demain	reminder	11
3231323432313835	IN:CREATE_REMINDER	Rappelle moi d’appeler mon père dans 1 heure	reminder	11
3231323432313334	IN:CREATE_REMINDER	Rappelez-moi d’appeler maman dans une heure	reminder	11
3231323432303939	IN:CREATE_REMINDER	Rappelle-moi de me brosser les dents à l'heure du coucher	reminder	11
3231323432303833	IN:CREATE_REMINDER	Rappelle-moi d’appeler maman ce soir à 8h.	reminder	11
3231323431373036	IN:CREATE_REMINDER	Il faut me rappeler d'acheter des manuels pour vendredi midi.	reminder	11
3231323431363136	IN:CREATE_REMINDER	Rappelez-moi de récupérer les billets pour mon concert ce soir à 17 heures	reminder	11
3231323431353237	IN:CREATE_REMINDER	Rappelle-moi d’appeler maman ce soir	reminder	11
3231323431343734	IN:CREATE_REMINDER	Rappelle moi de prendre des légumes surgelés sur mon chemin de retour du travail	reminder	11
3231323431333435	IN:CREATE_REMINDER	Rappelle-moi de mettre de l’huile dans le moteur à 8h demain	reminder	11
3231323431313934	IN:CREATE_REMINDER	Rappelle moi d’ajouter des bouteilles d’eau à la liste de courses	reminder	11
3231323431313639	IN:CREATE_REMINDER	Rappelle moi de promener mon chien ce soir	reminder	11
3231323431303232	IN:CREATE_REMINDER	Rappelez-moi d'emmener le chien chez le vétérinaire le mercredi à 13 heures.	reminder	11
3231323430393730	IN:CREATE_REMINDER	Crée un rappel pour appeler le professeur à 8h lundi	reminder	11
3231323430393532	IN:CREATE_REMINDER	Mets un rappel pour appeler Sheila vendredi à 9 heures	reminder	11
3231323430393431	IN:CREATE_REMINDER	Rappelez-moi d'envoyer des fleurs à ma mère lors de la prochaine fête des mères	reminder	11
3231323430383733	IN:CREATE_REMINDER	Rappelle moi d’envoyer le dossier à l’avocat	reminder	11
3231323430383437	IN:CREATE_REMINDER	Rappelez-moi d'étudier ce soir.	reminder	11
3231323430373336	IN:CREATE_REMINDER	Rappelle moi d’aller chercher le linge sec	reminder	11
3231323430373232	IN:CREATE_REMINDER	Rappelle-moi de lancer la cuisson du poulet à 14h	reminder	11
3231323430363831	IN:CREATE_REMINDER	Rappelez-moi de partir tôt demain	reminder	11
3231323430363438	IN:CREATE_REMINDER	Remettre à zéro mon rappel de visite chez le médecin du mardi 8	reminder	11
3231323430363039	IN:CREATE_REMINDER	Faites un pense-bête pour la fête de Tod	reminder	11
3231323430353937	IN:CREATE_REMINDER	Rappelez-moi d'acheter du basilic	reminder	11
3231323430343538	IN:CREATE_REMINDER	Rappelle moi de signer l’autorisation	reminder	11
3231323430343534	IN:CREATE_REMINDER	Rappelle-moi mon interview de lundi matin	reminder	11
3231323430343434	IN:CREATE_REMINDER	Régler un rappel pour regarder Scandal ce soir	reminder	11
3231323430343336	IN:CREATE_REMINDER	RAPPELEZ-MOI LE RENDEZ-VOUS CHEZ LE MÉDECIN DE L'ENFANT MERCREDI À 10 HEURES	reminder	11
3231323430333831	IN:CREATE_REMINDER	rappelle moi de me lever le matin à 9h30 pour le travail	reminder	11
3231323430333037	IN:CREATE_REMINDER	Rappelez-vous d'aller chercher de l'essence aujourd'hui	reminder	11
3231323430323031	IN:CREATE_REMINDER	Rappelle moi de prendre mon médicament à 1h	reminder	11
3231323430313038	IN:CREATE_REMINDER	Il me faut un rappel à 4 heures pour mon rendez-vous de demain	reminder	11
3231323430303930	IN:CREATE_REMINDER	rappelez-moi le brunch de 10 heures demain matin	reminder	11
3231323430303539	IN:CREATE_REMINDER	Rappelez-moi d'acheter des articles demain	reminder	11
3231323339393637	IN:CREATE_REMINDER	Rappelez-moi avec une alarme dans 10 minutes	reminder	11
3231323339383638	IN:CREATE_REMINDER	Rappelle-moi d’appeler ma mère	reminder	11
3231323339383532	IN:CREATE_REMINDER	Rappelez-moi mon rendez-vous chez le dentiste	reminder	11
3231323339383237	IN:CREATE_REMINDER	Rappelle-moi d’aller chercher du soin du visage	reminder	11
3231323339383131	IN:CREATE_REMINDER	rappelez-moi d'ajouter un ingrédient	reminder	11
3231323339373932	IN:CREATE_REMINDER	Rappelez-moi de régler le réveil demain.	reminder	11
3231323339363835	IN:CREATE_REMINDER	mets un rappel pour sortir le gâteau dans 30 minutes	reminder	11
3231323339353836	IN:CREATE_REMINDER	Rappelle moi d’aller chercher mes bagages mardi	reminder	11
3231323339353230	IN:CREATE_REMINDER	Rappelez-moi de déposer le formulaire de prescription de Camden	reminder	11
3231323339343738	IN:CREATE_REMINDER	Rappelle-moi de payer la facture de téléphone avant la semaine prochaine	reminder	11
3231323339343533	IN:CREATE_REMINDER	Rappelle moi de prendre mon certificat de naissance.	reminder	11
3231323339333539	IN:CREATE_REMINDER	J'ai besoin que vous créiez un pense-bête pour 18h.	reminder	11
3231323339333536	IN:CREATE_REMINDER	Rappelez-moi de m’habiller décontracté pour le travail demain matin.	reminder	11
3231323339333031	IN:CREATE_REMINDER	rappelle moi d’acheter des œufs demain	reminder	11
3231323339303536	IN:CREATE_REMINDER	Rappelle moi que l’école commence mercredi à 9h	reminder	11
3231323339303535	IN:CREATE_REMINDER	Rappelez-moi d’acheter de la bière demain	reminder	11
3231323338393334	IN:CREATE_REMINDER	Rappelez-moi de prendre des documents avant de quitter le bureau	reminder	11
3231323338373332	IN:CREATE_REMINDER	Rappelez-moi de retirer les frais de garde de chien.	reminder	11
3231323338373138	IN:CREATE_REMINDER	Rappelez-moi de donner aux chiens leur médicament contre les puces ce soir	reminder	11
3231323338373032	IN:CREATE_REMINDER	Pouvez-vous me rappeler de programmer un rendez-vous ?	reminder	11
3231323338363734	IN:CREATE_REMINDER	Rappelez-moi de venir chercher un costume demain à 11 heures	reminder	11
3231323338363539	IN:CREATE_REMINDER	Rappelez-moi de boire mon médicament avant minuit	reminder	11
3231323338353133	IN:CREATE_REMINDER	Un rappel pour éteindre la climatisation à 10h	reminder	11
3231323338343939	IN:CREATE_REMINDER	Rappelez-moi d'appeler Josh demain et de passer en revue nos projets.	reminder	11
3231323338343936	IN:CREATE_REMINDER	Créez un rappel pour acheter du beurre aussi vite que possible	reminder	11
3231323338343734	IN:CREATE_REMINDER	Rappelez-moi de prendre mes médicaments à 21 heures	reminder	11
3231323338343334	IN:CREATE_REMINDER	Ajoute un rappel pour faire la lessive	reminder	11
3231323338343230	IN:CREATE_REMINDER	rappelle moi le rendez vous de dentiste samedi	reminder	11
3231323338343032	IN:CREATE_REMINDER	Prévoyez un rappel pour 20 heures	reminder	11
3231323338343031	IN:CREATE_REMINDER	Rappelle-moi de passer chercher le nettoyage à sec avant qu’ils ferment.	reminder	11
3231323338323532	IN:CREATE_REMINDER	Rappelle-moi que j’ai rendez-vous chez le médecin mercredi prochain	reminder	11
3232313136323431	IN:SNOOZE_ALARM	Fais taire l’alarme	alarm	13
3231363337363531	IN:SNOOZE_ALARM	Répéter mon alarme dans 30 mins	alarm	13
3231363337353032	IN:SNOOZE_ALARM	Merci de répéter mon alarme à nouveau	alarm	13
3231363031313534	IN:SNOOZE_ALARM	Répète pour 25 minutes de plus	alarm	13
3231353534313633	IN:SNOOZE_ALARM	Répète l'alarme dans 5 minutes s'il te plaît	alarm	13
